BranchID,Application_Date,Loan_SubType,Loan_Purpose,Loan_Type,Requested_LoanAmount,Approved_LoanAmount,Funded_LoanAmount,Loan_Status,Declined Date,Deciding Date,Approved Date,Funded Date,Borrower_Type,Applicant_State,Credit_Score,Type_ofVehicle,Value_ofAsset,LTV_Ratio,Loan_Class,Loan_Tier,Loan_Term,Monthly_Income,Monthly_debt,DTI_Ratio,Monthly_LoanPayment,Age_of_Employment_in_Months,Age_of_Employment_in_Years,Denial Reasons
933,8/18/2022,Auto Refinance,VEHICLE,Refinance,22,178,,APPROVED,8/19/2022,8/22/2022,8/22/2022,8/23/2022,P,AZ,682,CAR,17800,0,5 YR USED,1.tov-Vehicle T3,48,3,1,40.054,0,116,9.67,Value or type of collateral not sufficient
103,8/19/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,32,34625,34625,APPROVED,8/30/2022,9/2/2022,9/2/2022,,P,OK,781,CAR,34625,0,6-10 YR USED,1.tov-Vehicle T1,36,3,1,30.441,1107.31,12,1,"Application Incomplete
"
632,8/19/2022,Other Secured Loan,VEHICLE,Purchase-Other,1,8,,APPROVED,,8/19/2022,8/19/2022,,P,TX,800,CAR,12125,0,TOKEN COLLATERAL,1.tov-Vehicle T1,30,2,797,32.113,0,78,6.5,
103,8/19/2022,Auto Refinance,VEHICLE,Refinance,29476,29634.13,29634.13,APPROVED,8/19/2022,8/22/2022,8/22/2022,,P,TX,639,CAR,34150,0,2 YR USED,1.tov-Vehicle T3,66,1,691.74,39.908,530.74,77,6.42,Income insufficient for amount of credit requested
657,8/19/2022,Auto Refinance,VEHICLE,Refinance,35,18422.6,18422.6,APPROVED,,8/19/2022,8/19/2022,8/22/2022,P,TX,674,CAR,25500,0,3 YR USED,1.tov-Vehicle T3,66,3,848.98,26.534,334.43,84,7,
496,8/19/2022,Auto Refinance,VEHICLE,Refinance,4,44,44,APPROVED,,8/23/2022,8/23/2022,,P,TX,660,CAR,37665,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,2,860.48,28.94,731.96,72,6,
681,8/19/2022,Auto Refinance,VEHICLE,Refinance,18255.61,18288.61,,APPROVED,,8/22/2022,8/22/2022,,P,TX,625,CAR,26825,0,5 YR USED,1.tov-Vehicle T3,48,7,2,38.135,0,120,10,
505,8/19/2022,Auto Refinance,VEHICLE,Refinance,146.59,179.59,,APPROVED,,8/23/2022,8/23/2022,,P,TX,678,CAR,24100,0,4 YR USED,1.tov-Vehicle T3,54,4,1,43.468,0,98,8.17,
781,8/19/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,32998,3724.5,,APPROVED,,8/20/2022,8/20/2022,,P,TX,723,CAR,30525,0,3 YR USED,1.tov-Vehicle T2,66,6,1,25.587,0,29,2.42,
123,8/19/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,6238.86,6924.4,,APPROVED,,8/22/2022,8/22/2022,,P,TX,760,CAR,15575,0,TOKEN COLLATERAL,1.tov-Vehicle T2,30,5,271.09,5.317,0,44,3.67,
222,8/19/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,42,21225,,DECLINED,8/24/2022,8/24/2022,,,P,TN,828,CAR,21225,0,5 YR USED,6.tov-Vehicle T1,36,11,3,28.742,0,99,8.25,Value or type of collateral not sufficient
861,8/19/2022,Auto Refinance,VEHICLE,Refinance,6929,6986.75,6986.75,APPROVED,,8/22/2022,8/22/2022,8/22/2022,C,TX,790,CAR,19425,0,4 YR USED,,36,8,1,23.049,217.37,240,20,
861,8/19/2022,Auto Refinance,VEHICLE,Refinance,6929,6986.75,6986.75,APPROVED,,8/22/2022,8/22/2022,8/22/2022,P,TX,654,CAR,19425,0,4 YR USED,1.tov-Vehicle T3,36,8,1,23.049,217.37,12,1,
685,8/19/2022,Auto Refinance,VEHICLE,Refinance,42,3771.98,3771.98,APPROVED,8/23/2022,8/23/2022,8/23/2022,8/23/2022,C,TX,762,CAR,33890,0,72 MO NEW,,72,5,1,18.95,601.83,60,5,
685,8/19/2022,Auto Refinance,VEHICLE,Refinance,42,3771.98,3771.98,APPROVED,8/23/2022,8/23/2022,8/23/2022,8/23/2022,P,TX,,CAR,33890,0,72 MO NEW,1.tov-Vehicle T1,72,5,1,18.95,601.83,60,5,
103,8/19/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,25,3469.65,3469.65,APPROVED,,8/26/2022,8/26/2022,8/26/2022,P,TX,N/A,CAR,28975,0,2 YR USED,1.tov-Vehicle T1,66,5,1,26.231,527.85,292,24.33,
858,8/20/2022,Other Secured Loan,VEHICLE,Refinance,5,162,412,APPROVED,,8/22/2022,8/22/2022,,P,TX,756,CAR,1620,0,TOKEN COLLATERAL,1.tov-Vehicle T1,24,3,1,32.69,168.03,109,9.08,
450,8/20/2022,Other Secured Loan,VEHICLE,Refinance,15,1533,1533,APPROVED,,8/22/2022,8/22/2022,8/22/2022,P,TX,750,CAR,18625,0,6-10 YR USED,1.tov-Vehicle T2,36,2,517.41,21.699,487.22,72,6,
613,8/20/2022,Auto Refinance,VEHICLE,Refinance,13911.53,13911.53,13911.53,APPROVED,,8/22/2022,8/22/2022,8/22/2022,P,TX,742,CAR,22775,0,4 YR USED,1.tov-Vehicle T2,46,2,848.57,40.731,342.38,48,4,
699,8/20/2022,Auto Refinance,VEHICLE,Refinance,15,1469.28,1469.28,APPROVED,,9/7/2022,9/7/2022,9/7/2022,P,TX,743,CAR,19975,0,5 YR USED,1.tov-Vehicle T2,48,2,757.65,34.963,345.27,186,15.5,
621,8/20/2022,Used Vehicle Loan,VEHICLE,Refinance,5,528,528,APPROVED,,8/23/2022,8/23/2022,8/23/2022,P,TX,686,CAR,5250,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,7,1,24.641,199.13,37,3.08,
620,8/20/2022,Auto Refinance,VEHICLE,Refinance,18,18172.68,18172.68,APPROVED,,8/23/2022,8/23/2022,8/25/2022,P,TX,727,CAR,34625,0,5 YR USED,1.tov-Vehicle T2,48,3,1,36.15,445.84,67,5.58,
911,8/20/2022,Auto Refinance,VEHICLE,Refinance,19747.25,1992.1,1992.1,APPROVED,,8/23/2022,8/23/2022,8/23/2022,P,AZ,720,CAR,21150,0,5 YR USED,1.tov-Vehicle T4,48,2,965.46,32.431,516.11,24,2,
909,8/20/2022,New Vehicle Loan,VEHICLE,Purchase-Other,4,4196.8,4196.8,APPROVED,,8/30/2022,8/30/2022,8/30/2022,P,AZ,664,CAR,38250,0,3 YR USED,1.tov-Vehicle T3,66,4,1,31.691,729.18,109,9.08,
103,8/21/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,35,35364.65,35364.65,APPROVED,,8/25/2022,8/25/2022,8/25/2022,P,TX,733,CAR,39650,0,5 YR USED,1.tov-Vehicle T2,48,8,2,25.012,863.56,92,7.67,
584,8/22/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,299,2996.42,,APPROVED,,8/22/2022,8/22/2022,,P,TX,827,CAR,64550,0,60 MO NEW,1.tov-Vehicle T1,66,3,734.6,20.81,0,12,1,
642,8/22/2022,Other Secured Loan,VEHICLE,Purchase-Other,6,164,164,APPROVED,,8/25/2022,8/25/2022,8/25/2022,P,TX,632,CAR,1640,0,TOKEN COLLATERAL,1.tov-Vehicle T3,15,1,386.9,25.793,121.73,246,20.5,
428,8/22/2022,Auto Refinance,VEHICLE,Refinance,16889.2,1655.56,1655.56,APPROVED,,8/23/2022,8/23/2022,8/23/2022,P,TX,788,CAR,35575,0,3 YR USED,1.tov-Vehicle T1,60,5,833.26,15.604,314.74,480,40,
378,8/22/2022,Auto Refinance,VEHICLE,Refinance,38315.72,38343.72,,APPROVED,8/22/2022,8/29/2022,8/29/2022,,C,TX,727,CAR,34825,0,3 YR USED,,66,8,2,33.169,0,12,1,Income insufficient for amount of credit requested
378,8/22/2022,Auto Refinance,VEHICLE,Refinance,38315.72,38343.72,,APPROVED,8/22/2022,8/29/2022,8/29/2022,,P,TX,733,CAR,34825,0,3 YR USED,1.tov-Vehicle T2,66,8,2,33.169,0,0,0,Income insufficient for amount of credit requested
606,8/22/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,2,2425,2425,APPROVED,,8/29/2022,8/29/2022,,P,TX,750,CAR,20425,0,6-10 YR USED,1.tov-Vehicle T2,36,2,1,41.943,663.73,14,1.17,
934,8/22/2022,Auto Refinance,VEHICLE,Refinance,18853,1912.77,,DECLINED,8/31/2022,8/31/2022,,,P,AZ,710,CAR,20925,0,4 YR USED,1.tov-Vehicle T2,54,3,562.04,17.294,0,18,1.5,"Application Incomplete
"
934,8/22/2022,Auto Refinance,VEHICLE,Refinance,18853,1916.77,1916.77,APPROVED,,8/22/2022,8/22/2022,8/22/2022,P,AZ,710,CAR,20925,0,4 YR USED,1.tov-Vehicle T2,54,3,562.09,17.296,410.67,18,1.5,
841,8/22/2022,Used Vehicle Loan,VEHICLE,Refinance,2979.43,29892.96,29892.96,APPROVED,,8/29/2022,8/29/2022,,P,TX,746,CAR,66995,0,72 MO NEW,1.tov-Vehicle T2,72,12,2,20.722,490.47,48,4,
103,8/22/2022,Auto Refinance,VEHICLE,Refinance,28554.5,28587.5,,DECLINED,8/31/2022,8/31/2022,,,P,TX,647,CAR,36400,0,4 YR USED,1.tov-Vehicle T3,54,2,992.7,49.636,0,48,4,"Application Incomplete
"
791,8/22/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,25,19748.69,,APPROVED,8/22/2022,8/22/2022,8/22/2022,,C,TX,818,CAR,25045,0,60 MO NEW,,66,2,2,120.709,0,351,29.25,"Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested"
791,8/22/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,25,19748.69,,APPROVED,8/22/2022,8/22/2022,8/22/2022,,P,TX,N/A,CAR,25045,0,60 MO NEW,6.tov-Vehicle T1,66,2,2,120.709,0,12,1,"Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested"
676,8/22/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,381.9,2131.9,2181.9,APPROVED,,8/29/2022,8/29/2022,,C,TX,690,CAR,21870,0,60 MO NEW,,66,2,531.2,17.621,385.65,96,8,
676,8/22/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,381.9,2131.9,2181.9,APPROVED,,8/29/2022,8/29/2022,,P,TX,801,CAR,21870,0,60 MO NEW,1.tov-Vehicle T3,66,2,531.2,17.621,385.65,216,18,
621,8/22/2022,Auto Refinance,VEHICLE,Refinance,8,9557.75,9557.75,APPROVED,,8/23/2022,8/23/2022,8/23/2022,P,TX,688,CAR,15350,0,4 YR USED,1.tov-Vehicle T3,54,996.25,207.53,20.831,208.07,12,1,
623,8/22/2022,Auto Refinance,VEHICLE,Refinance,13,12627.7,12627.7,APPROVED,,8/23/2022,8/23/2022,8/23/2022,P,TX,682,CAR,19625,0,4 YR USED,1.tov-Vehicle T3,54,3,1,39.857,274.72,262,21.83,
913,8/22/2022,Auto Refinance,VEHICLE,Refinance,51,593.31,593.31,APPROVED,,8/23/2022,8/23/2022,8/23/2022,P,AZ,682,CAR,10550,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,3,412.71,10.582,201.7,36,3,
494,8/23/2022,Auto Refinance,VEHICLE,Refinance,2191.23,1976,,DECLINED,8/23/2022,8/23/2022,,,P,AZ,653,CAR,19076,0,6-10 YR USED,1.tov-Vehicle T3,36,8,746.99,8.964,0,12,1,Value or type of collateral not sufficient
803,8/23/2022,Auto Refinance,VEHICLE,Refinance,24,2383.5,2383.5,APPROVED,8/24/2022,8/24/2022,8/24/2022,,P,TX,782,CAR,33575,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T1,66,1,687.54,48.455,408.54,84,7,"Income insufficient for amount of credit requested
Income insufficient for amount of credit requested"
911,8/23/2022,Auto Refinance,VEHICLE,Refinance,21123.22,21829.81,,APPROVED,,8/29/2022,8/29/2022,,P,AZ,635,CAR,31500,0,3 YR USED,1.tov-Vehicle T3,66,5,1,19.374,0,66,5.5,
879,8/23/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,5,475,475,APPROVED,8/31/2022,8/31/2022,8/31/2022,,C,TX,676,CAR,4075,0,TOKEN COLLATERAL,,30,5,2,42.38,161.56,0,0,"Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment"
879,8/23/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,5,475,475,APPROVED,8/31/2022,8/31/2022,8/31/2022,,P,TX,N/A,CAR,4075,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,5,2,42.38,161.56,1,0.08,"Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment
Limited credit experience or no credit file
Limited credit experience or no credit file
Length of employment"
781,8/23/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,37,352,352,APPROVED,,8/25/2022,8/25/2022,8/25/2022,P,TX,635,CAR,30135,0,72 MO NEW,1.tov-Vehicle T3,72,2,1,46.17,583.08,288,24,
436,8/23/2022,Auto Refinance,VEHICLE,Refinance,17,17177.48,17177.48,APPROVED,,8/24/2022,8/24/2022,8/24/2022,P,AZ,684,CAR,23375,0,2 YR USED,1.tov-Vehicle T3,66,4,1,38.48,308.1,36,3,
862,8/23/2022,Auto Refinance,VEHICLE,Refinance,35,31325,31325,APPROVED,,8/26/2022,8/26/2022,,C,NM,776,CAR,31325,0,6-10 YR USED,,36,5,2,43.165,1022.19,30,2.5,
862,8/23/2022,Auto Refinance,VEHICLE,Refinance,35,31325,31325,APPROVED,,8/26/2022,8/26/2022,,P,NM,692,CAR,31325,0,6-10 YR USED,1.tov-Vehicle T3,36,5,2,43.165,1022.19,7,0.58,
605,8/24/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,175,1625,1625,APPROVED,,8/25/2022,8/25/2022,8/25/2022,P,TX,632,CAR,16025,0,5 YR USED,1.tov-Vehicle T3,48,4,1,27.382,397.18,240,20,
641,8/24/2022,Auto Refinance,VEHICLE,Refinance,3271.32,32736.82,,DECLINED,8/31/2022,8/31/2022,,,P,TX,639,CAR,31950,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,5,651.47,13.03,0,204,17,"Application Incomplete
"
103,8/24/2022,Auto Refinance,VEHICLE,Refinance,693.3,6963.39,6963.39,APPROVED,,8/24/2022,8/24/2022,,P,TX,631,CAR,22325,0,3 YR USED,1.tov-Vehicle T3,36,8,2,27.651,214.36,13,1.08,
899,8/24/2022,Auto Refinance,VEHICLE,Refinance,39183.7,39211.7,39211.7,APPROVED,,9/1/2022,9/1/2022,,P,TX,762,CAR,43475,0,3 YR USED,1.tov-Vehicle T1,66,7,2,34.229,687.16,74,6.17,
102,8/24/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,35,3825,,APPROVED,8/24/2022,8/25/2022,8/25/2022,,C,TX,N/A,CAR,3825,0,TOKEN COLLATERAL,,24,7,3,40.584,0,5,0.42,Not of legal age to contract
102,8/24/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,35,3825,,APPROVED,8/24/2022,8/25/2022,8/25/2022,,P,TX,660,CAR,3825,0,TOKEN COLLATERAL,1.tov-Vehicle T3,24,7,3,40.584,0,53,4.42,Not of legal age to contract
131,8/24/2022,Auto Refinance,VEHICLE,Refinance,27446.99,27474.99,,APPROVED,8/24/2022,8/26/2022,8/26/2022,,P,TX,666,CAR,39850,0,2 YR USED,1.tov-Vehicle T3,66,6,1,22.396,0,281,23.42,Delinquent past or present credit obligations with others
545,8/24/2022,Auto Refinance,VEHICLE,Refinance,26248.74,2538,2538,APPROVED,8/25/2022,8/25/2022,8/25/2022,,P,TX,638,CAR,21400,0,4 YR USED,1.tov-Vehicle T3,54,6,1,19.685,543.65,60,5,
495,8/24/2022,Auto Refinance,VEHICLE,Refinance,67119.62,62448.75,62448.75,APPROVED,8/25/2022,8/25/2022,8/25/2022,,C,TX,,CAR,53375,0,72 MO NEW,,72,5,2,43.708,1033.71,32,2.67,
495,8/24/2022,Auto Refinance,VEHICLE,Refinance,67119.62,62448.75,62448.75,APPROVED,8/25/2022,8/25/2022,8/25/2022,,P,TX,644,CAR,53375,0,72 MO NEW,1.tov-Vehicle T3,72,5,2,43.708,1033.71,38,3.17,"Income insufficient for amount of credit requested
Value or type of collateral not sufficient"
836,8/24/2022,Auto Refinance,VEHICLE,Refinance,58,5317.57,5317.57,APPROVED,,8/25/2022,8/25/2022,8/25/2022,P,TX,737,CAR,11700,0,6-10 YR USED,1.tov-Vehicle T4,36,3,1,29.021,180.96,49,4.08,
103,8/25/2022,Auto Refinance,VEHICLE,Refinance,17169.76,1722.76,,APPROVED,,8/25/2022,8/25/2022,,P,TX,718,CAR,15650,0,3 YR USED,1.tov-Vehicle T2,66,2,597.68,22.464,0,55,4.58,
635,8/25/2022,New Vehicle Loan,VEHICLE,Purchase-Other,32,28852.2,,DECLINED,9/8/2022,9/8/2022,,,P,TX,674,CAR,24660,0,72 MO NEW,1.tov-Vehicle T3,72,5,2,45.616,0,204,17,"Application Incomplete
"
380,8/25/2022,Auto Refinance,VEHICLE,Refinance,4291.24,39314.21,,DECLINED,8/26/2022,8/26/2022,,,P,TX,715,CAR,32225,0,3 YR USED,1.tov-Vehicle T2,66,6,2,44.341,0,108,9,Value or type of collateral not sufficient
824,8/25/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,1,1225,1225,DECLINED,9/1/2022,9/1/2022,8/29/2022,,C,WI,811,CAR,12075,0,6-10 YR USED,,36,6,1,31.218,333.4,183,15.25,"Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file

Value or type of collateral not sufficient"
824,8/25/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,1,1225,1225,DECLINED,9/1/2022,9/1/2022,8/29/2022,,P,TX,680,CAR,12075,0,6-10 YR USED,1.tov-Vehicle T3,36,6,1,31.218,333.4,84,7,Value or type of collateral not sufficient
103,8/25/2022,Auto Refinance,VEHICLE,Refinance,5332,45396,,DECLINED,8/25/2022,8/25/2022,,,P,TX,673,CAR,38800,0,3 YR USED,1.tov-Vehicle T3,66,5,2,44.196,0,64,5.33,"Application Incomplete
"
822,8/25/2022,Auto Refinance,VEHICLE,Refinance,1781.44,17838.44,,DECLINED,8/31/2022,8/31/2022,,,P,TX,764,CAR,21650,0,3 YR USED,1.tov-Vehicle T4,66,4,673.65,15.546,0,36,3,"Application Incomplete
"
317,8/25/2022,Auto Refinance,VEHICLE,Refinance,46,481.53,481.53,APPROVED,,8/25/2022,8/25/2022,,P,TX,658,CAR,42495,0,72 MO NEW,1.tov-Vehicle T3,72,4,1,40.411,796.62,140,11.67,
862,8/25/2022,Auto Refinance,VEHICLE,Refinance,9,1248.42,1248.42,APPROVED,8/25/2022,8/26/2022,8/26/2022,8/31/2022,P,TX,647,CAR,19550,0,4 YR USED,1.tov-Vehicle T3,54,1,543.5,33.422,223.06,12,1,Income insufficient for amount of credit requested
103,8/25/2022,Auto Refinance,VEHICLE,Refinance,22815,22982.73,22982.73,APPROVED,8/25/2022,8/26/2022,8/26/2022,8/26/2022,P,TX,684,CAR,30325,0,4 YR USED,1.tov-Vehicle T3,54,6,2,37.074,501.81,150,12.5,
536,8/25/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,2,175,,APPROVED,,8/31/2022,8/31/2022,,P,TX,654,CAR,17500,0,6-10 YR USED,1.tov-Vehicle T3,36,3,1,40.477,0,221,18.42,
831,8/25/2022,Other Secured Loan,VEHICLE,Refinance,35,3535.5,3535.5,APPROVED,,8/26/2022,8/26/2022,,C,TX,780,CAR,1780,0,TOKEN COLLATERAL,,30,9,3,39.114,143.18,125,10.42,
831,8/25/2022,Other Secured Loan,VEHICLE,Refinance,35,3535.5,3535.5,APPROVED,,8/26/2022,8/26/2022,,P,TX,779,CAR,1780,0,TOKEN COLLATERAL,1.tov-Vehicle T1,30,9,3,39.114,143.18,35,2.92,
546,8/25/2022,Auto Refinance,VEHICLE,Refinance,143,14286.7,14286.7,DECLINED,8/29/2022,8/29/2022,8/26/2022,,P,TX,649,CAR,20500,0,4 YR USED,1.tov-Vehicle T3,54,5,2,39.069,312.15,27,2.25,Income insufficient for amount of credit requested
103,8/25/2022,Auto Refinance,VEHICLE,Refinance,445,4437.32,4437.32,APPROVED,,8/29/2022,8/29/2022,,P,AZ,656,CAR,39275,0,2 YR USED,1.tov-Vehicle T3,66,6,2,34.764,788.7,38,3.17,
495,8/25/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,2,462.94,462.94,DECLINED,8/31/2022,8/31/2022,8/26/2022,,P,TX,655,CAR,35700,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,3,1,31.228,675.37,36,3,Income insufficient for amount of credit requested
607,8/25/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,17,195,195,APPROVED,,9/6/2022,9/6/2022,9/6/2022,P,TX,678,CAR,19050,0,6-10 YR USED,1.tov-Vehicle T3,36,3,1,45.034,621.86,168,14,
859,8/25/2022,Auto Refinance,VEHICLE,Refinance,15,1498.79,1498.79,APPROVED,,8/26/2022,8/26/2022,8/26/2022,P,TX,720,CAR,26050,0,3 YR USED,1.tov-Vehicle T2,60,3,855.23,25.657,289.71,420,35,
883,8/26/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,8,81753.42,81753.42,APPROVED,,9/6/2022,9/6/2022,9/6/2022,P,TX,695,CAR,74195,0,72 MO NEW,1.tov-Vehicle T3,72,13,2,15.947,1361.52,480,40,
395,8/26/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,486,39633.75,39633.75,APPROVED,,8/26/2022,8/26/2022,,P,TX,672,CAR,33875,0,2 YR USED,1.tov-Vehicle T3,66,7,2,42.224,713.69,36,3,
683,8/26/2022,Auto Refinance,VEHICLE,Refinance,41241,4834.25,4834.25,APPROVED,,8/26/2022,8/26/2022,,P,TX,629,CAR,38725,0,4 YR USED,1.tov-Vehicle T3,54,11,2,20.963,886.63,180,15,
663,8/26/2022,Auto Refinance,VEHICLE,Refinance,35,34561.45,34561.45,APPROVED,,8/26/2022,8/26/2022,,P,TX,660,CAR,33500,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,4,1,33.122,574.62,132,11,
211,8/26/2022,Auto Refinance,VEHICLE,Refinance,19455.43,19483.43,,APPROVED,8/31/2022,9/2/2022,9/2/2022,,P,GA,748,CAR,25525,0,1 YR USED/REFI 60 MO,6.tov-Vehicle T3,66,2,762.5,29.009,0,24,2,
453,8/26/2022,Auto Refinance,VEHICLE,Refinance,16673.25,1671.25,,APPROVED,,8/26/2022,8/26/2022,,C,TX,625,CAR,25125,0,4 YR USED,,54,3,362.63,11.679,0,12,1,
453,8/26/2022,Auto Refinance,VEHICLE,Refinance,16673.25,1671.25,,APPROVED,,8/26/2022,8/26/2022,,P,TX,621,CAR,25125,0,4 YR USED,1.tov-Vehicle T3,54,3,362.63,11.679,0,12,1,
862,8/26/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,26185.72,3144.65,,APPROVED,,8/29/2022,8/29/2022,,P,TX,680,CAR,81900,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,6,1,22.744,0,192,16,
123,8/26/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,4,3857.69,,APPROVED,,9/2/2022,9/2/2022,,P,TX,721,CAR,41525,0,2 YR USED,1.tov-Vehicle T2,66,11,2,21.679,0,36,3,
858,8/26/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,26,24996.7,24996.7,APPROVED,,8/30/2022,8/30/2022,,P,TX,735,CAR,22750,0,4 yr USED,1.tov-Vehicle T2,54,4,536.61,11.103,536.66,25,2.08,
663,8/26/2022,Auto Refinance,VEHICLE,Refinance,27389.57,27446.49,27446.49,APPROVED,,8/31/2022,8/31/2022,,P,TX,660,CAR,31150,0,1 yr USED/Refi 72 mo,1.tov-Vehicle T3,72,4,2,44.99,456.33,132,11,
122,8/26/2022,Auto Refinance,VEHICLE,Refinance,4489.14,4519.72,4519.72,APPROVED,,8/29/2022,8/29/2022,8/29/2022,P,TX,679,CAR,9325,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,3,939.79,31.154,179.1,144,12,
781,8/26/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,2353,3482.77,345.11,APPROVED,,8/31/2022,8/31/2022,,P,TX,638,CAR,32900,0,72 MO NEW,1.tov-Vehicle T3,72,5,1,19.407,497.75,54,4.5,
619,8/26/2022,Auto Refinance,VEHICLE,Refinance,22,2194.5,2194.5,APPROVED,,8/29/2022,8/29/2022,8/29/2022,C,TX,756,CAR,26300,0,3 YR USED,,66,29,1,3.842,387.03,72,6,
619,8/26/2022,Auto Refinance,VEHICLE,Refinance,22,2194.5,2194.5,APPROVED,,8/29/2022,8/29/2022,8/29/2022,P,TX,771,CAR,26300,0,3 YR USED,1.tov-Vehicle T1,66,29,1,3.842,387.03,60,5,
620,8/26/2022,Auto Refinance,VEHICLE,Refinance,3,35191.93,35191.93,APPROVED,,8/30/2022,8/30/2022,8/30/2022,P,TX,713,CAR,35200,0,4 YR USED,1.tov-Vehicle T4,54,2,1,49.766,808.32,38,3.17,
652,8/26/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,46,6415.23,656.23,APPROVED,8/29/2022,8/30/2022,8/30/2022,,P,TX,632,CAR,51795,0,72 MO NEW,1.tov-Vehicle T3,72,7,2,37.712,1002.86,84,7,Income insufficient for amount of credit requested
222,8/26/2022,Auto Refinance,VEHICLE,Refinance,38287.98,38445.15,38445.15,APPROVED,,8/29/2022,8/29/2022,8/29/2022,P,TX,782,CAR,43250,0,3 YR USED,6.tov-Vehicle T1,66,3,673.72,17.966,674.16,12,1,
317,8/27/2022,Auto Refinance,VEHICLE,Refinance,42,33869.64,33869.64,APPROVED,,9/6/2022,9/6/2022,,P,TX,707,CAR,54725,0,1 yr USED/Refi 60 mo,1.tov-Vehicle T4,66,3,680.92,18.854,646.48,48,4,
118,8/27/2022,Auto Refinance,VEHICLE,Refinance,34639.8,34667.8,,APPROVED,,8/31/2022,8/31/2022,,P,TX,692,CAR,54100,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,1,607.72,33.492,0,12,1,
