timestamp,coin,price
2025-09-03 13:49:52,BTC-USD,111836.605
2025-09-03 13:49:52,ETH-USD,4462.63
2025-09-03 13:49:52,SOL-USD,209.015
2025-09-03 13:49:53,TOSHI-USD,0.0005897
2025-09-03 13:49:53,DOGE-USD,0.21886
2025-09-03 13:49:53,CRO-USD,0.2781
2025-09-03 13:49:54,VET-USD,0.02392
2025-09-03 13:49:54,PENGU-USD,0.030785
2025-09-03 13:49:55,TURBO-USD,0.003898
2025-09-03 13:49:55,XRP-USD,2.84615
2025-09-03 13:50:04,BTC-USD,111841.415
2025-09-03 13:50:05,ETH-USD,4461.445
2025-09-03 13:50:05,SOL-USD,208.885
2025-09-03 13:50:05,TOSHI-USD,0.0005897
2025-09-03 13:50:06,DOGE-USD,0.21886
2025-09-03 13:50:06,CRO-USD,0.27785
2025-09-03 13:50:06,VET-USD,0.02392
2025-09-03 13:50:07,PENGU-USD,0.030795
2025-09-03 13:50:07,TURBO-USD,0.0038975
2025-09-03 13:50:08,XRP-USD,2.84615
2025-09-03 13:50:17,BTC-USD,111837.735
2025-09-03 13:50:17,ETH-USD,4461.105
2025-09-03 13:50:17,SOL-USD,208.885
2025-09-03 13:50:18,TOSHI-USD,0.0005897
2025-09-03 13:50:18,DOGE-USD,0.218795
2025-09-03 13:50:19,CRO-USD,0.2776
2025-09-03 13:50:19,VET-USD,0.02392
2025-09-03 13:50:19,PENGU-USD,0.03083
2025-09-03 13:50:20,TURBO-USD,0.0038975
2025-09-03 13:50:20,XRP-USD,2.84615
2025-09-03 13:50:29,BTC-USD,111866.685
2025-09-03 13:50:30,ETH-USD,4463.865
2025-09-03 13:50:30,SOL-USD,209.095
2025-09-03 13:50:30,TOSHI-USD,0.0005897
2025-09-03 13:50:30,DOGE-USD,0.21891
2025-09-03 13:50:31,CRO-USD,0.2779
2025-09-03 13:50:31,VET-USD,0.023925
2025-09-03 13:50:32,PENGU-USD,0.03083
2025-09-03 13:50:32,TURBO-USD,0.0038975
2025-09-03 13:50:32,XRP-USD,2.84835
2025-09-03 13:50:42,BTC-USD,111889.055
2025-09-03 13:50:42,ETH-USD,4464.21
2025-09-03 13:50:42,SOL-USD,209.095
2025-09-03 13:50:43,TOSHI-USD,0.0005897
2025-09-03 13:50:43,DOGE-USD,0.218925
2025-09-03 13:50:43,CRO-USD,0.278
2025-09-03 13:50:44,VET-USD,0.023925
2025-09-03 13:50:44,PENGU-USD,0.030855
2025-09-03 13:50:45,TURBO-USD,0.0038975
2025-09-03 13:50:45,XRP-USD,2.8484
2025-09-03 13:50:55,BTC-USD,111889.055
2025-09-03 13:50:55,ETH-USD,4463.905
2025-09-03 13:50:55,SOL-USD,209.09
2025-09-03 13:50:56,TOSHI-USD,0.0005897
2025-09-03 13:50:56,DOGE-USD,0.21893
2025-09-03 13:50:56,CRO-USD,0.27775
2025-09-03 13:50:57,VET-USD,0.023925
2025-09-03 13:50:57,PENGU-USD,0.030835
2025-09-03 13:50:57,TURBO-USD,0.0038975
2025-09-03 13:50:58,XRP-USD,2.84775
2025-09-03 13:51:07,BTC-USD,111857.625
2025-09-03 13:51:07,ETH-USD,4461.36
2025-09-03 13:51:29,SOL-USD,208.925
2025-09-03 13:51:29,TOSHI-USD,0.0005897
2025-09-03 13:51:29,DOGE-USD,0.218775
2025-09-03 13:51:30,CRO-USD,0.27745
2025-09-03 13:51:30,VET-USD,0.023925
2025-09-03 13:51:31,PENGU-USD,0.03081
2025-09-03 13:51:31,TURBO-USD,0.0038975
2025-09-03 13:51:31,XRP-USD,2.8462
timestamp,coin,price
2025-09-03 13:52:53,BTC-USD,111882.405
2025-09-03 13:52:53,ETH-USD,4462.915
2025-09-03 13:52:54,SOL-USD,209.195
2025-09-03 13:52:54,TOSHI-USD,0.00058955
2025-09-03 13:52:55,DOGE-USD,0.218875
2025-09-03 13:52:55,CRO-USD,0.2774
2025-09-03 13:52:55,VET-USD,0.023935
2025-09-03 13:52:56,PENGU-USD,0.030835
2025-09-03 13:52:56,TURBO-USD,0.0038965
2025-09-03 13:52:56,XRP-USD,2.84775
2025-09-03 13:53:06,BTC-USD,111890.405
2025-09-03 13:53:06,ETH-USD,4462.435
2025-09-03 13:53:06,SOL-USD,209.155
2025-09-03 13:53:07,TOSHI-USD,0.00058955
2025-09-03 13:53:07,DOGE-USD,0.218875
2025-09-03 13:53:07,CRO-USD,0.2774
2025-09-03 13:53:08,VET-USD,0.023935
2025-09-03 13:53:08,PENGU-USD,0.03083
2025-09-03 13:53:09,TURBO-USD,0.0038965
2025-09-03 13:53:09,XRP-USD,2.84775
